M,N,K,regime,pm_tflops,auto_tflops,rb_tflops,pm_vs_auto,pm_vs_rb,pm_ms,auto_ms,rb_ms
64,24576,1536,LARGE_N-deepseek_r1,150.05708170518133,149.13080502057625,177.6411082331315,1.0062111693454432,0.844720477133313,0.03220000118017197,0.03240000084042549,0.0272000003606081
256,32768,512,LARGE_N-deepseek_r1,319.56602158446714,265.449163912169,322.92987774096906,1.2038690078157646,0.9895833232278366,0.02687999978661537,0.03235999867320061,0.026599999517202377
128,24576,1536,LARGE_N-deepseek_r1,256.46699572396443,255.64604385786419,285.2240512682221,1.0032112832794575,0.8991773119539108,0.0376800000667572,0.037801001220941544,0.03388100117444992
256,24576,1536,LARGE_N-deepseek_r1,483.18383160000025,415.82084389132626,490.0444608058463,1.1620000264495618,0.9859999862164257,0.03999999910593033,0.046480000019073486,0.03943999856710434
1,512,128,LARGE_NK-deepseek_r1,0.008051106063192185,0.005659412927181028,0.009666076784753563,1.4226044585869204,0.8329238679224342,0.016279999166727066,0.023159999400377274,0.013559999875724316
1,128,512,LARGE_NK-deepseek_r1,0.008511168877287485,0.005718673788304523,0.009256497313853081,1.4883116597232737,0.9194805106840842,0.015399999916553497,0.022919999435544014,0.014159999787807465
4,512,128,LARGE_NK-deepseek_r1,0.03671484652914476,0.023197558551899946,0.03431204203271587,1.5827030438139666,1.0700280238097708,0.014279999770224094,0.022600999101996422,0.015279999934136868
4,128,512,LARGE_NK-deepseek_r1,0.033956476197609754,0.02332138244797324,0.03542486485416477,1.4560232985056494,0.9585492093590194,0.015440000221133232,0.022481000050902367,0.014800000004470348
8,512,128,LARGE_NK-deepseek_r1,0.07384337980125472,0.04504192379087584,0.07342969305828952,1.639436631172783,1.0056337800927047,0.0142000000923872,0.023280000314116478,0.014279999770224094
8,128,512,LARGE_NK-deepseek_r1,0.0673892022032736,0.04827698060596272,0.06844490754967783,1.395886846223981,0.9845758379374245,0.015560000203549862,0.021719999611377716,0.015320000238716602
16,512,128,LARGE_NK-deepseek_r1,0.14644916124616214,0.09263039210431143,0.13760840229501647,1.581005520102357,1.0642457786276167,0.01432000007480383,0.02263999916613102,0.015239999629557133
16,128,512,LARGE_NK-deepseek_r1,0.13581710623079862,0.10220039092334679,0.13943829815693168,1.3289294199732105,0.9740301482878286,0.01544100046157837,0.020519999787211418,0.015039999969303608
32,512,128,LARGE_NK-deepseek_r1,0.292082443536819,0.17985865732084605,0.26346130403706663,1.6239554319355298,1.1086350787048622,0.014360000379383564,0.023320000618696213,0.01592000015079975
32,128,512,LARGE_NK-deepseek_r1,0.26886564831936244,0.20320256708493972,0.2641249395854615,1.3231410024804224,1.0179487357056904,0.015599999576807022,0.02064099907875061,0.015879999846220016
1,7168,2048,LARGE_NK-deepseek_r1,1.4252489046151855,0.9006174094809741,1.5010290443893992,1.5825242656996343,0.9495145413358472,0.020600000396370888,0.032600000500679016,0.01955999992787838
1,4096,7168,LARGE_NK-deepseek_r1,1.8558866880447071,0.9192276014749035,1.9289858267754938,2.0189631872094913,0.9621048855226791,0.03164000064134598,0.06387999653816223,0.030440999194979668
4,7168,2048,LARGE_NK-deepseek_r1,5.646178446167714,3.541631734573465,5.8837934079331085,1.5942308148669528,0.9596153458676815,0.020800000056624413,0.033160001039505005,0.01995999924838543
4,2112,7168,LARGE_NK-deepseek_r1,5.021166323263584,1.9018612885175747,4.859973079856243,2.6401327760224738,1.0331675177534336,0.024119999259710312,0.063680000603199,0.02491999976336956
4,4096,7168,LARGE_NK-deepseek_r1,7.2761383719193535,3.676910405899614,7.798174704634318,1.978872903795743,0.9330565994623424,0.032281000167131424,0.06387999653816223,0.03012000024318695
8,7168,2048,LARGE_NK-deepseek_r1,11.35788364289217,7.1435832876759005,10.637727300183133,1.5899420760568124,1.067698327132022,0.020679999142885208,0.03288000077009201,0.02208000048995018
8,2112,7168,LARGE_NK-deepseek_r1,10.025706141072018,3.837408500784502,9.84638471470356,2.612624154822821,1.01821190534031,0.024159999564290047,0.063120998442173,0.02459999918937683
8,4096,7168,LARGE_NK-deepseek_r1,14.463116595889277,7.340031651367204,15.763827289086079,1.9704433554036893,0.9174876335966117,0.03248000144958496,0.06400000303983688,0.02979999966919422
16,7168,2048,LARGE_NK-deepseek_r1,22.714668633404905,14.3922200740851,21.2369815156683,1.5782602347990329,1.0695808449353497,0.020680999383330345,0.0326399989426136,0.022120000794529915
16,2112,7168,LARGE_NK-deepseek_r1,19.59637980937036,7.631292650632625,19.533169217923042,2.567897826293668,1.003236064293618,0.024721000343561172,0.06348100304603577,0.024800999090075493
16,4096,7168,LARGE_NK-deepseek_r1,29.1768612433462,14.597950484475724,30.946116257002053,1.998695726114053,0.9428278818911393,0.032200999557971954,0.06436000019311905,0.03036000020802021
32,7168,2048,LARGE_NK-deepseek_r1,44.910331552230375,28.264863098698086,43.01850152977367,1.588910280421595,1.0439771250783187,0.020919999107718468,0.033240001648664474,0.02184000052511692
4,7168,16384,LARGE_NK-deepseek_r1,11.71476405594493,7.1850483991387275,18.523740509782176,1.630436345752268,0.6324189247716192,0.08020000159740448,0.13076099753379822,0.05071999877691269
32,2112,7168,LARGE_NK-deepseek_r1,36.4228499991417,15.214651772172948,41.33288800436116,2.393932542429777,0.8812074780571493,0.026600999757647514,0.06368099898099899,0.023440999910235405
4,7168,18432,LARGE_NK-deepseek_r1,11.549001837259402,6.785810211083625,19.134043785940214,1.7019341063202449,0.6035839557211458,0.09151999652385712,0.1557610034942627,0.055240001529455185
32,4096,7168,LARGE_NK-deepseek_r1,56.392309839311494,29.159656692023898,62.137838487164444,1.9339154241392904,0.9075357497502946,0.03332100063562393,0.06443999707698822,0.030239999294281006
64,7168,2048,LARGE_NK-deepseek_r1,106.04108945930956,56.80314895873696,81.55590987473478,1.8668170938259092,1.3002256932965695,0.017720000818371773,0.033080000430345535,0.02304000034928322
8,7168,16384,LARGE_NK-deepseek_r1,23.26677703396649,14.378894328830127,36.930978619813295,1.618120037735856,0.6300070537931528,0.08076100051403046,0.13068099319934845,0.05087999999523163
64,2112,7168,LARGE_NK-deepseek_r1,66.45296373428566,29.793487922263562,73.96062723100344,2.2304526380957177,0.8984910785941704,0.029160000383853912,0.06503999978303909,0.026200000196695328
4,36864,7168,LARGE_NK-deepseek_r1,20.31823186366781,16.30602412651989,19.660800156075613,1.2460567766867534,1.0334387055650447,0.10404100269079208,0.12964099645614624,0.10751999914646149
8,7168,18432,LARGE_NK-deepseek_r1,23.16888568784202,13.000715202076346,38.157567749090965,1.7821239314696866,0.6071897936522429,0.09124000370502472,0.16260099411010742,0.055399999022483826
64,4096,7168,LARGE_NK-deepseek_r1,117.29389477136101,57.35800040908775,120.14374720272632,2.044943929962682,0.9762796441952442,0.03203999996185303,0.06552000343799591,0.031279999762773514
128,7168,2048,LARGE_NK-deepseek_r1,187.90482340000008,111.5791162687362,150.08371734732427,1.684050113351273,1.2520000618398202,0.019999999552965164,0.033681001514196396,0.025040000677108765
16,7168,16384,LARGE_NK-deepseek_r1,45.89760914131021,28.908212773286383,73.74455876175642,1.587701374044246,0.6223863822901127,0.08188000321388245,0.1300009936094284,0.050960998982191086
128,2112,7168,LARGE_NK-deepseek_r1,130.401641173655,59.51285679731933,118.29727067394364,2.1911507561762478,1.102321637944412,0.0297200009226799,0.06512100249528885,0.03276100009679794
8,36864,7168,LARGE_NK-deepseek_r1,40.465334026328826,32.48175995878872,38.987998480798986,1.2457863760359438,1.0378920591745022,0.10448099672794342,0.13016100227832794,0.10843999683856964
16,7168,18432,LARGE_NK-deepseek_r1,46.767827484102995,24.951802936150013,74.9089027308718,1.8743265808798957,0.6243293624541215,0.09040100127458572,0.16944099962711334,0.056439999490976334
128,4096,7168,LARGE_NK-deepseek_r1,233.70518662903137,113.26391095444133,197.58137014634136,2.0633685051104735,1.1828300737864832,0.03216100111603737,0.0663599967956543,0.038040999323129654
256,7168,2048,LARGE_NK-deepseek_r1,303.56190000965654,202.0427694969383,255.6528122060253,1.5024635663304775,1.1873990252257516,0.02476000040769577,0.03720099851489067,0.029400000348687172
32,7168,16384,LARGE_NK-deepseek_r1,91.12746008103781,57.49797359276136,145.6598273102945,1.5848812468846762,0.6256183449051596,0.08247999846935272,0.13072100281715393,0.051601000130176544
256,2112,7168,LARGE_NK-deepseek_r1,227.7048685675317,116.24285964667895,217.72679723235714,1.9588718761706514,1.045828402667982,0.034040000289678574,0.06667999923229218,0.035599999129772186
16,36864,7168,LARGE_NK-deepseek_r1,79.38074773953493,63.08306480152471,75.82174659483154,1.2583527447388114,1.0469390551462974,0.10652100294828415,0.13404099643230438,0.11152099817991257
32,7168,18432,LARGE_NK-deepseek_r1,93.12360886535186,58.78516526858913,146.5944871178579,1.5841345080832987,0.6352463226702587,0.09080100059509277,0.1438409984111786,0.05768100172281265
256,4096,7168,LARGE_NK-deepseek_r1,416.6288365526703,209.94657645020837,356.2176743774849,1.9844516809802772,1.1695905804807638,0.03608100116252899,0.071601003408432,0.0421999990940094
64,7168,16384,LARGE_NK-deepseek_r1,259.71640848310426,114.4008436817734,266.9102524607761,2.2702315833050353,0.9730477045698009,0.05787999927997589,0.13140100240707397,0.05632000043988228
32,36864,7168,LARGE_NK-deepseek_r1,84.99873510761047,121.59413271509514,161.73748870201314,0.6990364848176462,0.5255351482810089,0.19896100461483002,0.13908100128173828,0.10456100106239319
64,7168,18432,LARGE_NK-deepseek_r1,256.38533195409286,117.08195366634905,278.1485763625347,2.189793763475451,0.921756765060426,0.06596100330352783,0.14444099366664886,0.06080000102519989
